full_name,team_id,sport_id,stat_name,stat_value,choice,american_price,decimal_price
LoL: Junhao,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,deaths_on_maps_1_2_3,8.5,over,+100,2.0
LoL: Junhao,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,deaths_on_maps_1_2_3,8.5,under,+100,2.0
LoL: Heng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,7.5,over,-159,1.63
LoL: Heng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,7.5,under,+128,2.28
LoL: Heng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,69.2,over,+100,2.0
LoL: Heng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,69.2,under,+100,2.0
LoL: Heng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,21.5,over,+100,2.0
LoL: Heng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,21.5,under,+100,2.0
LoL: Heng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,over,+100,2.0
LoL: Heng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,under,+100,2.0
LoL: Saber,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,kills_in_maps_1_2_3,8.5,over,-117,1.86
LoL: Saber,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,kills_in_maps_1_2_3,8.5,under,+110,2.1
LoL: Saber,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,fantasy_points_on_maps_1_2_3,66.3,over,+100,2.0
LoL: Saber,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,fantasy_points_on_maps_1_2_3,66.3,under,+100,2.0
LoL: Saber,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,assists_on_maps_1_2_3,15.5,over,+100,2.0
LoL: Saber,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,assists_on_maps_1_2_3,15.5,under,+100,2.0
LoL: Saber,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,deaths_on_maps_1_2_3,8.5,over,+110,2.1
LoL: Saber,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,deaths_on_maps_1_2_3,8.5,under,-136,1.74
LoL: SeTab,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,8.5,over,+100,2.0
LoL: SeTab,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,8.5,under,+100,2.0
LoL: SeTab,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,62.2,over,+100,2.0
LoL: SeTab,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,62.2,under,+100,2.0
LoL: SeTab,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,13.5,over,+100,2.0
LoL: SeTab,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,13.5,under,+100,2.0
LoL: SeTab,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,9.5,over,+100,2.0
LoL: SeTab,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,9.5,under,+100,2.0
LoL: Wako,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,kills_in_maps_1_2_3,10.5,over,-112,1.9
LoL: Wako,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,kills_in_maps_1_2_3,10.5,under,-112,1.9
LoL: Wako,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,fantasy_points_on_maps_1_2_3,69.4,over,+100,2.0
LoL: Wako,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,fantasy_points_on_maps_1_2_3,69.4,under,+100,2.0
LoL: Wako,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,assists_on_maps_1_2_3,14.5,over,+100,2.0
LoL: Wako,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,assists_on_maps_1_2_3,14.5,under,+100,2.0
LoL: Wako,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,deaths_on_maps_1_2_3,7.5,over,+100,2.0
LoL: Wako,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,deaths_on_maps_1_2_3,7.5,under,+100,2.0
LoL: Moham,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,1.5,over,-125,1.8
LoL: Moham,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,1.5,under,+118,2.18
LoL: Moham,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,55.0,over,+100,2.0
LoL: Moham,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,55.0,under,+100,2.0
LoL: Moham,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,26.5,over,+100,2.0
LoL: Moham,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,26.5,under,+100,2.0
LoL: Moham,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,over,+100,2.0
LoL: Moham,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,under,+100,2.0
LoL: Rosielove,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,kills_in_maps_1_2_3,2.5,over,+100,2.0
LoL: Rosielove,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,kills_in_maps_1_2_3,2.5,under,+100,2.0
LoL: Rosielove,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,fantasy_points_on_maps_1_2_3,52.7,over,+100,2.0
LoL: Rosielove,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,fantasy_points_on_maps_1_2_3,52.7,under,+100,2.0
LoL: Rosielove,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,assists_on_maps_1_2_3,24.5,over,+100,2.0
LoL: Rosielove,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,assists_on_maps_1_2_3,24.5,under,+100,2.0
LoL: Rosielove,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,deaths_on_maps_1_2_3,8.5,over,-152,1.66
LoL: Rosielove,9333ee5d-d5ae-41ed-8aa4-f7276dd790e2,ESPORTS,deaths_on_maps_1_2_3,8.5,under,+123,2.23
LoL: linfeng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,10.5,over,+112,2.12
LoL: linfeng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,10.5,under,-120,1.84
LoL: linfeng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,76.4,over,+100,2.0
LoL: linfeng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,76.4,under,+100,2.0
LoL: linfeng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,17.5,over,+100,2.0
LoL: linfeng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,17.5,under,+100,2.0
LoL: linfeng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,over,+106,2.06
LoL: linfeng,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,under,-132,1.76
LoL: Bin,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,8.5,over,+100,2.0
LoL: Bin,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,8.5,under,+100,2.0
LoL: Bin,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,66.0,over,+100,2.0
LoL: Bin,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,66.0,under,+100,2.0
LoL: Bin,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,15.5,over,-112,1.9
LoL: Bin,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,15.5,under,-112,1.9
LoL: Bin,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,6.5,over,+100,2.0
LoL: Bin,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,6.5,under,+100,2.0
LoL: Hery,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,6.5,over,+100,2.0
LoL: Hery,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,6.5,under,+100,2.0
LoL: Hery,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,61.2,over,+100,2.0
LoL: Hery,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,61.2,under,+100,2.0
LoL: Hery,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,16.5,over,+100,2.0
LoL: Hery,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,16.5,under,+100,2.0
LoL: Hery,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,over,+100,2.0
LoL: Hery,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,under,+100,2.0
LoL: Hoya,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,5.5,over,+112,2.12
LoL: Hoya,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,5.5,under,-120,1.84
LoL: Hoya,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,46.0,over,+100,2.0
LoL: Hoya,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,46.0,under,+100,2.0
LoL: Hoya,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,12.5,over,+100,2.0
LoL: Hoya,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,12.5,under,+100,2.0
LoL: Hoya,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,9.5,over,+100,2.0
LoL: Hoya,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,9.5,under,+100,2.0
LoL: Beichuan,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,6.5,over,+100,2.0
LoL: Beichuan,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,6.5,under,+100,2.0
LoL: Beichuan,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,61.8,over,+100,2.0
LoL: Beichuan,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,61.8,under,+100,2.0
LoL: Beichuan,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,18.5,over,+100,2.0
LoL: Beichuan,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,18.5,under,+100,2.0
LoL: Beichuan,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,9.5,over,+108,2.08
LoL: Beichuan,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,9.5,under,-132,1.76
LoL: Starry,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,13.5,over,+100,2.0
LoL: Starry,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,kills_in_maps_1_2_3,13.5,under,+100,2.0
LoL: Starry,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,84.8,over,+100,2.0
LoL: Starry,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,fantasy_points_on_maps_1_2_3,84.8,under,+100,2.0
LoL: Starry,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,16.5,over,+100,2.0
LoL: Starry,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,assists_on_maps_1_2_3,16.5,under,+100,2.0
LoL: Starry,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,over,+100,2.0
LoL: Starry,428c2b08-cbc6-4ee2-8e3b-099a31a54458,ESPORTS,deaths_on_maps_1_2_3,7.5,under,+100,2.0
LoL: Wei,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,7.5,over,+100,2.0
LoL: Wei,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,7.5,under,+100,2.0
LoL: Wei,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,77.4,over,+100,2.0
LoL: Wei,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,77.4,under,+100,2.0
LoL: Wei,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,24.5,over,+100,2.0
LoL: Wei,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,24.5,under,+100,2.0
LoL: Wei,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,6.5,over,+100,2.0
LoL: Wei,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,6.5,under,+100,2.0
LoL: Knight,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,12.5,over,+100,2.0
LoL: Knight,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,12.5,under,+100,2.0
LoL: Knight,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,91.9,over,-112,1.9
LoL: Knight,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,91.9,under,-112,1.9
LoL: Knight,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,17.5,over,+100,2.0
LoL: Knight,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,17.5,under,+100,2.0
LoL: Knight,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,6.5,over,+100,2.0
LoL: Knight,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,6.5,under,+100,2.0
LoL: ON,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,2.5,over,+100,2.0
LoL: ON,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,2.5,under,+100,2.0
LoL: ON,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,67.5,over,-112,1.9
LoL: ON,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,67.5,under,-112,1.9
LoL: ON,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,29.5,over,+100,2.0
LoL: ON,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,29.5,under,+100,2.0
LoL: ON,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,7.5,over,+100,2.0
LoL: ON,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,7.5,under,+100,2.0
LoL: Feather,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,1.5,over,-120,1.84
LoL: Feather,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,1.5,under,+112,2.12
LoL: Feather,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,43.3,over,+100,2.0
LoL: Feather,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,43.3,under,+100,2.0
LoL: Feather,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,22.5,over,+100,2.0
LoL: Feather,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,22.5,under,+100,2.0
LoL: Feather,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,9.5,over,+100,2.0
LoL: Feather,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,9.5,under,+100,2.0
LoL: Elk,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,13.5,over,+100,2.0
LoL: Elk,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,kills_in_maps_1_2_3,13.5,under,+100,2.0
LoL: Elk,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,87.3,over,+100,2.0
LoL: Elk,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,fantasy_points_on_maps_1_2_3,87.3,under,+100,2.0
LoL: Elk,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,17.5,over,+100,2.0
LoL: Elk,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,assists_on_maps_1_2_3,17.5,under,+100,2.0
LoL: Elk,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,6.5,over,+100,2.0
LoL: Elk,64ba152a-62a8-45a5-af39-a88643dadf7b,ESPORTS,deaths_on_maps_1_2_3,6.5,under,+100,2.0
LoL: 1xn,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,9.5,over,+100,2.0
LoL: 1xn,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,kills_in_maps_1_2_3,9.5,under,+100,2.0
LoL: 1xn,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,65.5,over,+100,2.0
LoL: 1xn,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,fantasy_points_on_maps_1_2_3,65.5,under,+100,2.0
LoL: 1xn,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,12.5,over,+100,2.0
LoL: 1xn,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,assists_on_maps_1_2_3,12.5,under,+100,2.0
LoL: 1xn,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,8.5,over,+100,2.0
LoL: 1xn,ffd5e6ce-4203-42dc-b97e-632b789ec93d,ESPORTS,deaths_on_maps_1_2_3,8.5,under,+100,2.0
LoL: TheShy,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,kills_in_maps_1_2_3,7.5,over,+100,2.0
LoL: TheShy,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,kills_in_maps_1_2_3,7.5,under,+100,2.0
LoL: TheShy,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,fantasy_points_on_maps_1_2_3,61.2,over,+100,2.0
LoL: TheShy,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,fantasy_points_on_maps_1_2_3,61.2,under,+100,2.0
LoL: TheShy,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,assists_on_maps_1_2_3,14.5,over,+100,2.0
LoL: TheShy,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,assists_on_maps_1_2_3,14.5,under,+100,2.0
LoL: TheShy,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,deaths_on_maps_1_2_3,7.5,over,+100,2.0
LoL: TheShy,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,deaths_on_maps_1_2_3,7.5,under,+100,2.0
LoL: sheer,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,kills_in_maps_1_2_3,6.5,over,+100,2.0
LoL: sheer,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,kills_in_maps_1_2_3,6.5,under,+100,2.0
LoL: sheer,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,fantasy_points_on_maps_1_2_3,51.3,over,+100,2.0
LoL: sheer,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,fantasy_points_on_maps_1_2_3,51.3,under,+100,2.0
LoL: sheer,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,assists_on_maps_1_2_3,12.5,over,+100,2.0
LoL: sheer,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,assists_on_maps_1_2_3,12.5,under,+100,2.0
LoL: sheer,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,deaths_on_maps_1_2_3,8.5,over,-136,1.74
LoL: sheer,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,deaths_on_maps_1_2_3,8.5,under,+108,2.08
LoL: BioPanther,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,kills_in_maps_1_2,3.5,over,+110,2.1
LoL: BioPanther,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,kills_in_maps_1_2,3.5,under,-117,1.86
LoL: BioPanther,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,fantasy_points_on_maps_1_2,30.6,over,+100,2.0
LoL: BioPanther,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,fantasy_points_on_maps_1_2,30.6,under,+100,2.0
LoL: BioPanther,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,assists_on_maps_1_2,8.5,over,+100,2.0
LoL: BioPanther,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,assists_on_maps_1_2,8.5,under,+100,2.0
LoL: BioPanther,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,deaths_on_maps_1_2,6.5,over,+100,2.0
LoL: BioPanther,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,deaths_on_maps_1_2,6.5,under,+100,2.0
LoL: Jiejie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,kills_in_maps_1_2_3,7.5,over,+108,2.08
LoL: Jiejie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,kills_in_maps_1_2_3,7.5,under,-114,1.88
LoL: Jiejie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,fantasy_points_on_maps_1_2_3,75.6,over,+100,2.0
LoL: Jiejie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,fantasy_points_on_maps_1_2_3,75.6,under,+100,2.0
LoL: Jiejie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,assists_on_maps_1_2_3,24.5,over,+100,2.0
LoL: Jiejie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,assists_on_maps_1_2_3,24.5,under,+100,2.0
LoL: Jiejie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,deaths_on_maps_1_2_3,6.5,over,+100,2.0
LoL: Jiejie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,deaths_on_maps_1_2_3,6.5,under,+100,2.0
LoL: Shad0w,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,kills_in_maps_1_2_3,6.5,over,+116,2.16
LoL: Shad0w,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,kills_in_maps_1_2_3,6.5,under,-122,1.82
LoL: Shad0w,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,fantasy_points_on_maps_1_2_3,55.2,over,+100,2.0
LoL: Shad0w,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,fantasy_points_on_maps_1_2_3,55.2,under,+100,2.0
LoL: Shad0w,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,assists_on_maps_1_2_3,17.5,over,+100,2.0
LoL: Shad0w,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,assists_on_maps_1_2_3,17.5,under,+100,2.0
LoL: Shad0w,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,deaths_on_maps_1_2_3,9.5,over,+112,2.12
LoL: Shad0w,b68fe681-55f8-4c71-8e53-3923cdef20a8,ESPORTS,deaths_on_maps_1_2_3,9.5,under,-139,1.72
LoL: Mir,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,kills_in_maps_1_2,4.5,over,-125,1.8
LoL: Mir,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,kills_in_maps_1_2,4.5,under,+118,2.18
LoL: Mir,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,fantasy_points_on_maps_1_2,38.2,over,+100,2.0
LoL: Mir,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,fantasy_points_on_maps_1_2,38.2,under,+100,2.0
LoL: Mir,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,assists_on_maps_1_2,10.5,over,-114,1.88
LoL: Mir,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,assists_on_maps_1_2,10.5,under,+108,2.08
LoL: Mir,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,deaths_on_maps_1_2,6.5,over,-139,1.72
LoL: Mir,a302d007-e0dc-4de5-b6de-40306a1591d2,ESPORTS,deaths_on_maps_1_2,6.5,under,+112,2.12
LoL: RooKie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,kills_in_maps_1_2_3,12.5,over,+100,2.0
LoL: RooKie,7e89831f-ec11-4f26-ad28-b27203b31de3,ESPORTS,kills_in_maps_1_2_3,12.5,under,+100,2.0
